literal_factor,algorithm,clause_factor,prop_equal,treewidth,prop_deterministic,num_variables,answer,instance,time,sat,repetitiveness
3,dpmc,2.2,0,35,0.1,70,1.81501e-10,70-2.2-3-0-0.1-0-96,51.65,,0
3,d4,2.2,0,37,0.78,70,0.0,70-2.2-3-0-0.78-0-28,131.46,,0
3,c2d,2.2,0,37,0.89,70,0.0,70-2.2-3-0-0.89-0-54,79.95,,0
3,c2d,2.2,0,36,0.94,70,0.0,70-2.2-3-0-0.94-0-69,69.68,,0
3,cachet,2.2,0,37,0.24,70,0,70-2.2-3-0-0.24-0-91,11.29,,0
3,c2d,2.2,0,38,0.83,70,0.0,70-2.2-3-0-0.83-0-32,55.99,,0
3,cachet,2.2,0,36,0.28,70,4.20417e-17,70-2.2-3-0-0.28-0-59,10.92,,0
3,dpmc,2.2,0,34,0.92,70,0,70-2.2-3-0-0.92-0-59,0.04,,0
3,minic2d,2.2,0,36,0.13,70,0.0,70-2.2-3-0-0.13-0-61,12.55,,0
3,dpmc,2.2,0,38,0.97,70,0,70-2.2-3-0-0.97-0-2,0.05,,0
3,dpmc,2.2,0,36,0.01,70,4.34909e-10,70-2.2-3-0-0.01-0-96,195.02,,0
3,c2d,2.2,0,37,0.83,70,0.0,70-2.2-3-0-0.83-0-47,67.08,,0
3,d4,2.2,0,33,0.41,70,0.0,70-2.2-3-0-0.41-0-10,66.43,,0
3,dpmc,2.2,0,34,0.91,70,0,70-2.2-3-0-0.91-0-99,0.09,,0
3,d4,2.2,0,37,0.1,70,2.896139e-15,70-2.2-3-0-0.1-0-95,126.21,,0
3,cachet,2.2,0,35,0.99,70,0,70-2.2-3-0-0.99-0-46,5.52,,0
3,d4,2.2,0,35,0.57,70,,70-2.2-3-0-0.57-0-86,318.87,,0
3,dpmc,2.2,0,37,0.83,70,0,70-2.2-3-0-0.83-0-49,0.06,,0
3,c2d,2.2,0,36,0.96,70,0.0,70-2.2-3-0-0.96-0-76,39.57,,0
3,cachet,2.2,0,33,0.21,70,1.14181e-10,70-2.2-3-0-0.21-0-67,9.99,,0
3,d4,2.2,0,37,0.29,70,3.014755e-11,70-2.2-3-0-0.29-0-59,123.85,,0
3,c2d,2.2,0,35,0.73,70,0.0,70-2.2-3-0-0.73-0-4,38.1,,0
3,dpmc,2.2,0,38,0.52,70,0,70-2.2-3-0-0.52-0-35,1.09,,0
3,d4,2.2,0,36,0.33,70,,70-2.2-3-0-0.33-0-77,300.49,,0
3,d4,2.2,0,35,0.4,70,0.0,70-2.2-3-0-0.4-0-24,51.54,,0
3,dpmc,2.2,0,35,0.8,70,0,70-2.2-3-0-0.8-0-49,0.08,,0
3,c2d,2.2,0,36,0.58,70,0.0,70-2.2-3-0-0.58-0-96,31.28,,0
3,minic2d,2.2,0,36,0.61,70,0.0,70-2.2-3-0-0.61-0-23,16.69,,0
3,dpmc,2.2,0,37,0.39,70,0,70-2.2-3-0-0.39-0-28,0.23,,0
3,minic2d,2.2,0,36,0.51,70,0.0,70-2.2-3-0-0.51-0-67,7.78,,0
3,cachet,2.2,0,36,0.82,70,0,70-2.2-3-0-0.82-0-49,6.72,,0
3,cachet,2.2,0,35,0.76,70,0,70-2.2-3-0-0.76-0-34,4.19,,0
3,minic2d,2.2,0,32,0.81,70,0.0,70-2.2-3-0-0.81-0-75,4.58,,0
3,c2d,2.2,0,37,0.87,70,0.0,70-2.2-3-0-0.87-0-41,95.52000000000001,,0
3,cachet,2.2,0,37,0.26,70,1.71757e-12,70-2.2-3-0-0.26-0-70,2.56,,0
3,c2d,2.2,0,35,0.81,70,0.0,70-2.2-3-0-0.81-0-85,34.07,,0
3,d4,2.2,0,36,0.71,70,,70-2.2-3-0-0.71-0-35,407.78,,0
3,dpmc,2.2,0,37,0.26,70,0,70-2.2-3-0-0.26-0-42,5.52,,0
3,d4,2.2,0,35,0.15,70,1.239975e-17,70-2.2-3-0-0.15-0-4,40.99,,0
3,dpmc,2.2,0,35,0.11,70,0,70-2.2-3-0-0.11-0-97,98.13,,0
3,dpmc,2.2,0,35,0.83,70,0,70-2.2-3-0-0.83-0-80,0.07,,0
3,d4,2.2,0,35,0.02,70,1.118724e-12,70-2.2-3-0-0.02-0-28,83.53999999999999,,0
3,minic2d,2.2,0,36,0.81,70,0.0,70-2.2-3-0-0.81-0-95,12.9,,0
3,d4,2.2,0,36,0.93,70,0.0,70-2.2-3-0-0.93-0-22,61.88,,0
3,dpmc,2.2,0,34,0.42,70,0,70-2.2-3-0-0.42-0-27,1.04,,0
3,dpmc,2.2,0,36,0.0,70,3.79466e-10,70-2.2-3-0-0.0-0-35,446.12,,0
3,dpmc,2.2,0,37,0.72,70,0,70-2.2-3-0-0.72-0-79,0.37,,0
3,d4,2.2,0,35,0.96,70,0.0,70-2.2-3-0-0.96-0-95,69.81,,0
3,d4,2.2,0,38,0.39,70,0.0,70-2.2-3-0-0.39-0-4,125.09,,0
3,c2d,2.2,0,36,0.64,70,0.0,70-2.2-3-0-0.64-0-12,76.5,,0
3,c2d,2.2,0,37,0.3,70,,70-2.2-3-0-0.3-0-49,183.84,,0
3,dpmc,2.2,0,38,0.61,70,0,70-2.2-3-0-0.61-0-25,1.37,,0
3,c2d,2.2,0,37,0.01,70,,70-2.2-3-0-0.01-0-84,336.52,,0
3,d4,2.2,0,36,0.32,70,0.0,70-2.2-3-0-0.32-0-40,80.75,,0
3,cachet,2.2,0,34,0.9,70,0,70-2.2-3-0-0.9-0-26,1.64,,0
3,cachet,2.2,0,38,0.91,70,0,70-2.2-3-0-0.91-0-15,23.09,,0
3,d4,2.2,0,34,0.26,70,,70-2.2-3-0-0.26-0-66,267.71,,0
3,dpmc,2.2,0,34,0.96,70,0,70-2.2-3-0-0.96-0-22,0.05,,0
3,d4,2.2,0,39,0.62,70,,70-2.2-3-0-0.62-0-98,171.25,,0
3,minic2d,2.2,0,38,0.54,70,0.0,70-2.2-3-0-0.54-0-86,28.88,,0
3,minic2d,2.2,0,36,0.68,70,0.0,70-2.2-3-0-0.68-0-8,29.2,,0
3,cachet,2.2,0,37,0.05,70,1.88372e-11,70-2.2-3-0-0.05-0-93,8.65,,0
3,minic2d,2.2,0,35,0.92,70,0.0,70-2.2-3-0-0.92-0-40,12.12,,0
3,cachet,2.2,0,37,0.1,70,1.52231e-17,70-2.2-3-0-0.1-0-17,8.39,,0
3,minic2d,2.2,0,37,0.89,70,0.0,70-2.2-3-0-0.89-0-6,19.72,,0
3,minic2d,2.2,0,35,0.38,70,0.0,70-2.2-3-0-0.38-0-45,13.64,,0
3,c2d,2.2,0,34,0.56,70,0.0,70-2.2-3-0-0.56-0-71,40.8,,0
3,cachet,2.2,0,36,0.85,70,0,70-2.2-3-0-0.85-0-78,9.34,,0
3,cachet,2.2,0,34,0.39,70,0,70-2.2-3-0-0.39-0-86,7.2,,0
3,minic2d,2.2,0,35,0.81,70,0.0,70-2.2-3-0-0.81-0-88,8.62,,0
3,dpmc,2.2,0,34,0.62,70,0,70-2.2-3-0-0.62-0-79,0.14,,0
3,c2d,2.2,0,37,0.82,70,,70-2.2-3-0-0.82-0-18,394.64,,0
3,minic2d,2.2,0,34,0.48,70,0.0,70-2.2-3-0-0.48-0-35,29.14,,0
3,c2d,2.2,0,35,0.67,70,0.0,70-2.2-3-0-0.67-0-29,20.31,,0
3,c2d,2.2,0,35,0.21,70,5.559737e-14,70-2.2-3-0-0.21-0-23,38.26,,0
3,c2d,2.2,0,35,0.77,70,0.0,70-2.2-3-0-0.77-0-67,36.53,,0
3,dpmc,2.2,0,35,0.29,70,0,70-2.2-3-0-0.29-0-99,3.48,,0
3,cachet,2.2,0,34,0.27,70,0,70-2.2-3-0-0.27-0-17,5.37,,0
3,c2d,2.2,0,37,0.3,70,,70-2.2-3-0-0.3-0-16,182.69,,0
3,cachet,2.2,0,34,0.4,70,0,70-2.2-3-0-0.4-0-98,1.48,,0
3,cachet,2.2,0,34,0.56,70,0,70-2.2-3-0-0.56-0-86,5.26,,0
3,dpmc,2.2,0,36,0.94,70,0,70-2.2-3-0-0.94-0-83,0.06,,0
3,dpmc,2.2,0,38,0.68,70,0,70-2.2-3-0-0.68-0-6,0.05,,0
3,minic2d,2.2,0,36,0.15,70,0.0,70-2.2-3-0-0.15-0-14,28.09,,0
3,minic2d,2.2,0,34,0.17,70,0.0,70-2.2-3-0-0.17-0-38,12.08,,0
3,cachet,2.2,0,38,0.32,70,1.12119e-18,70-2.2-3-0-0.32-0-93,9.49,,0
3,minic2d,2.2,0,37,0.27,70,0.0,70-2.2-3-0-0.27-0-75,22.94,,0
3,minic2d,2.2,0,36,0.04,70,0.0,70-2.2-3-0-0.04-0-5,11.01,,0
3,dpmc,2.2,0,37,0.58,70,0,70-2.2-3-0-0.58-0-89,0.07,,0
3,dpmc,2.2,0,37,0.21,70,0,70-2.2-3-0-0.21-0-32,16.72,,0
3,cachet,2.2,0,35,0.63,70,0,70-2.2-3-0-0.63-0-37,4.52,,0
3,d4,2.2,0,36,0.45,70,,70-2.2-3-0-0.45-0-66,182.92,,0
3,minic2d,2.2,0,37,0.24,70,0.0,70-2.2-3-0-0.24-0-7,17.94,,0
3,d4,2.2,0,36,0.83,70,,70-2.2-3-0-0.83-0-6,416.45,,0
3,cachet,2.2,0,37,0.41,70,0,70-2.2-3-0-0.41-0-81,8.57,,0
3,cachet,2.2,0,33,0.54,70,0,70-2.2-3-0-0.54-0-82,2.71,,0
3,dpmc,2.2,0,37,0.36,70,0,70-2.2-3-0-0.36-0-79,6.09,,0
3,cachet,2.2,0,35,0.94,70,0,70-2.2-3-0-0.94-0-58,3.18,,0
3,c2d,2.2,0,34,0.3,70,0.0,70-2.2-3-0-0.3-0-51,27.9,,0
3,cachet,2.2,0,36,0.46,70,0,70-2.2-3-0-0.46-0-39,9.15,,0
3,cachet,2.2,0,35,0.03,70,4.05433e-11,70-2.2-3-0-0.03-0-18,6.28,,0
3,minic2d,2.2,0,34,0.49,70,0.0,70-2.2-3-0-0.49-0-66,9.09,,0
3,c2d,2.2,0,36,0.17,70,3.088291e-25,70-2.2-3-0-0.17-0-53,31.17,,0
3,cachet,2.2,0,34,0.64,70,0,70-2.2-3-0-0.64-0-28,2.52,,0
3,dpmc,2.2,0,36,0.19,70,0,70-2.2-3-0-0.19-0-40,128.3,,0
3,minic2d,2.2,0,35,0.58,70,0.0,70-2.2-3-0-0.58-0-32,6.49,,0
3,minic2d,2.2,0,38,0.01,70,0.0,70-2.2-3-0-0.01-0-86,35.88,,0
3,cachet,2.2,0,37,0.76,70,0,70-2.2-3-0-0.76-0-5,10.87,,0
3,dpmc,2.2,0,37,0.69,70,0,70-2.2-3-0-0.69-0-2,0.08,,0
3,dpmc,2.2,0,37,0.41,70,0,70-2.2-3-0-0.41-0-41,1.78,,0
3,c2d,2.2,0,37,0.52,70,0.0,70-2.2-3-0-0.52-0-84,83.75,,0
3,d4,2.2,0,36,0.21,70,1.637964e-14,70-2.2-3-0-0.21-0-95,69.98,,0
3,cachet,2.2,0,37,0.78,70,0,70-2.2-3-0-0.78-0-55,8.62,,0
3,cachet,2.2,0,37,0.37,70,0,70-2.2-3-0-0.37-0-44,7.98,,0
3,dpmc,2.2,0,35,0.97,70,0,70-2.2-3-0-0.97-0-28,0.04,,0
3,c2d,2.2,0,39,0.53,70,,70-2.2-3-0-0.53-0-12,161.77,,0
3,minic2d,2.2,0,37,0.83,70,0.0,70-2.2-3-0-0.83-0-76,38.28,,0
3,minic2d,2.2,0,37,0.39,70,0.0,70-2.2-3-0-0.39-0-78,8.93,,0
3,minic2d,2.2,0,36,0.99,70,0.0,70-2.2-3-0-0.99-0-36,25.3,,0
3,c2d,2.2,0,36,0.53,70,0.0,70-2.2-3-0-0.53-0-60,49.68,,0
3,dpmc,2.2,0,35,0.9,70,0,70-2.2-3-0-0.9-0-96,0.06,,0
3,minic2d,2.2,0,34,0.06,70,0.0,70-2.2-3-0-0.06-0-69,12.59,,0
3,cachet,2.2,0,35,0.33,70,3.71834e-13,70-2.2-3-0-0.33-0-14,3.97,,0
3,c2d,2.2,0,37,0.36,70,0.0,70-2.2-3-0-0.36-0-99,92.75,,0
3,minic2d,2.2,0,36,0.52,70,0.0,70-2.2-3-0-0.52-0-5,25.76,,0
3,d4,2.2,0,35,0.89,70,0.0,70-2.2-3-0-0.89-0-70,74.78,,0
3,d4,2.2,0,37,0.25,70,7.777928e-21,70-2.2-3-0-0.25-0-83,117.74000000000001,,0
3,cachet,2.2,0,38,0.75,70,0,70-2.2-3-0-0.75-0-56,10.79,,0
3,dpmc,2.2,0,36,0.7,70,0,70-2.2-3-0-0.7-0-59,0.31,,0
3,minic2d,2.2,0,36,0.12,70,0.0,70-2.2-3-0-0.12-0-42,28.17,,0
3,c2d,2.2,0,36,0.26,70,0.0,70-2.2-3-0-0.26-0-82,26.39,,0
3,dpmc,2.2,0,36,0.78,70,0,70-2.2-3-0-0.78-0-99,0.12,,0
3,cachet,2.2,0,37,0.39,70,3.05693e-13,70-2.2-3-0-0.39-0-28,9.81,,0
3,minic2d,2.2,0,34,0.41,70,0.0,70-2.2-3-0-0.41-0-39,3.45,,0
3,c2d,2.2,0,36,0.14,70,5.062289e-13,70-2.2-3-0-0.14-0-76,69.11,,0
3,minic2d,2.2,0,35,0.38,70,0.0,70-2.2-3-0-0.38-0-61,16.48,,0
3,cachet,2.2,0,38,0.73,70,0,70-2.2-3-0-0.73-0-50,20.65,,0
3,dpmc,2.2,0,36,0.09,70,0,70-2.2-3-0-0.09-0-59,313.92,,0
3,cachet,2.2,0,36,0.86,70,0,70-2.2-3-0-0.86-0-40,5.96,,0
3,minic2d,2.2,0,37,0.1,70,0.0,70-2.2-3-0-0.1-0-73,38.15,,0
3,d4,2.2,0,35,0.52,70,0.0,70-2.2-3-0-0.52-0-86,80.25,,0
3,cachet,2.2,0,34,0.19,70,5.77501e-12,70-2.2-3-0-0.19-0-70,5.56,,0
3,d4,2.2,0,35,0.95,70,0.0,70-2.2-3-0-0.95-0-45,53.17,,0
3,cachet,2.2,0,37,0.02,70,5.2084e-12,70-2.2-3-0-0.02-0-90,12.55,,0
3,minic2d,2.2,0,37,0.55,70,0.0,70-2.2-3-0-0.55-0-22,52.29,,0
3,cachet,2.2,0,37,0.63,70,0,70-2.2-3-0-0.63-0-29,21.19,,0
3,dpmc,2.2,0,35,0.91,70,0,70-2.2-3-0-0.91-0-23,0.05,,0
3,d4,2.2,0,34,0.18,70,2.929566e-18,70-2.2-3-0-0.18-0-51,44.09,,0
3,c2d,2.2,0,35,0.0,70,2.451129e-12,70-2.2-3-0-0.0-0-25,65.0,,0
3,minic2d,2.2,0,37,0.29,70,0.0,70-2.2-3-0-0.29-0-62,11.45,,0
3,c2d,2.2,0,36,0.37,70,0.0,70-2.2-3-0-0.37-0-41,51.03,,0
3,dpmc,2.2,0,34,0.25,70,0,70-2.2-3-0-0.25-0-68,8.13,,0
3,dpmc,2.2,0,33,0.85,70,0,70-2.2-3-0-0.85-0-50,0.05,,0
3,dpmc,2.2,0,34,0.6,70,0,70-2.2-3-0-0.6-0-79,0.15,,0
3,minic2d,2.2,0,36,1.0,70,0.0,70-2.2-3-0-1.0-0-19,23.88,1,0
3,d4,2.2,0,34,0.0,70,9.895784e-12,70-2.2-3-0-0.0-0-100,32.94,,0
3,cachet,2.2,0,35,0.17,70,3.76157e-15,70-2.2-3-0-0.17-0-82,5.14,,0
3,minic2d,2.2,0,35,0.74,70,0.0,70-2.2-3-0-0.74-0-23,2.48,,0
3,minic2d,2.2,0,33,0.51,70,0.0,70-2.2-3-0-0.51-0-75,4.61,,0
3,d4,2.2,0,38,0.14,70,,70-2.2-3-0-0.14-0-39,474.08,,0
3,c2d,2.2,0,36,0.98,70,0.0,70-2.2-3-0-0.98-0-1,65.31,,0
3,dpmc,2.2,0,35,0.8,70,0,70-2.2-3-0-0.8-0-89,0.04,,0
3,cachet,2.2,0,39,0.93,70,0,70-2.2-3-0-0.93-0-41,10.11,,0
3,d4,2.2,0,37,0.4,70,,70-2.2-3-0-0.4-0-53,219.61,,0
3,minic2d,2.2,0,35,0.58,70,0.0,70-2.2-3-0-0.58-0-22,1.33,,0
3,minic2d,2.2,0,32,0.32,70,0.0,70-2.2-3-0-0.32-0-26,14.75,,0
3,d4,2.2,0,36,0.12,70,,70-2.2-3-0-0.12-0-89,171.89,,0
3,c2d,2.2,0,35,0.43,70,0.0,70-2.2-3-0-0.43-0-29,47.8,,0
3,d4,2.2,0,36,0.42,70,,70-2.2-3-0-0.42-0-28,440.03,,0
3,dpmc,2.2,0,37,0.16,70,6.638e-11,70-2.2-3-0-0.16-0-51,35.55,,0
3,d4,2.2,0,35,0.05,70,4.835554e-11,70-2.2-3-0-0.05-0-23,102.14,,0
3,cachet,2.2,0,37,0.14,70,2.08258e-13,70-2.2-3-0-0.14-0-19,4.86,,0
3,cachet,2.2,0,35,0.32,70,0,70-2.2-3-0-0.32-0-77,5.66,,0
3,c2d,2.2,0,35,0.43,70,0.0,70-2.2-3-0-0.43-0-22,27.3,,0
3,c2d,2.2,0,36,0.24,70,0.0,70-2.2-3-0-0.24-0-76,47.66,,0
3,dpmc,2.2,0,34,0.03,70,1.43724e-11,70-2.2-3-0-0.03-0-21,117.03,,0
3,c2d,2.2,0,36,0.34,70,0.0,70-2.2-3-0-0.34-0-97,55.5,,0
3,dpmc,2.2,0,37,0.6,70,0,70-2.2-3-0-0.6-0-5,0.14,,0
3,c2d,2.2,0,35,0.15,70,4.555859e-14,70-2.2-3-0-0.15-0-38,76.95,,0
3,d4,2.2,0,36,1.0,70,,70-2.2-3-0-1.0-0-100,242.62,1,0
3,dpmc,2.2,0,34,0.49,70,0,70-2.2-3-0-0.49-0-82,0.31,,0
3,cachet,2.2,0,37,0.81,70,0,70-2.2-3-0-0.81-0-9,8.93,,0
3,c2d,2.2,0,33,0.88,70,0.0,70-2.2-3-0-0.88-0-71,14.93,,0
3,c2d,2.2,0,34,0.59,70,0.0,70-2.2-3-0-0.59-0-15,25.29,,0
3,c2d,2.2,0,33,0.24,70,8.301553e-16,70-2.2-3-0-0.24-0-100,32.39,,0
3,c2d,2.2,0,35,0.48,70,0.0,70-2.2-3-0-0.48-0-33,56.68,,0
3,dpmc,2.2,0,33,0.96,70,0,70-2.2-3-0-0.96-0-93,0.04,,0
3,c2d,2.2,0,37,0.53,70,0.0,70-2.2-3-0-0.53-0-26,62.1,,0
3,cachet,2.2,0,37,0.39,70,0,70-2.2-3-0-0.39-0-29,11.21,,0
3,c2d,2.2,0,36,0.23,70,3.023794e-16,70-2.2-3-0-0.23-0-71,36.96,,0
3,dpmc,2.2,0,35,0.78,70,0,70-2.2-3-0-0.78-0-58,0.05,,0
3,dpmc,2.2,0,33,0.61,70,0,70-2.2-3-0-0.61-0-17,0.15,,0
3,cachet,2.2,0,36,0.02,70,1.45647e-11,70-2.2-3-0-0.02-0-86,7.84,,0
3,dpmc,2.2,0,36,0.93,70,0,70-2.2-3-0-0.93-0-96,0.08,,0
3,minic2d,2.2,0,35,0.19,70,0.0,70-2.2-3-0-0.19-0-69,46.08,,0
3,minic2d,2.2,0,36,0.25,70,0.0,70-2.2-3-0-0.25-0-21,13.44,,0
3,minic2d,2.2,0,37,0.89,70,0.0,70-2.2-3-0-0.89-0-65,9.9,,0
3,dpmc,2.2,0,36,0.71,70,0,70-2.2-3-0-0.71-0-75,0.04,,0
3,minic2d,2.2,0,35,0.36,70,0.0,70-2.2-3-0-0.36-0-78,22.32,,0
3,cachet,2.2,0,38,0.27,70,0,70-2.2-3-0-0.27-0-90,9.27,,0
3,cachet,2.2,0,38,0.72,70,0,70-2.2-3-0-0.72-0-4,5.33,,0
3,minic2d,2.2,0,38,0.44,70,0.0,70-2.2-3-0-0.44-0-85,56.24,,0
3,c2d,2.2,0,37,0.78,70,0.0,70-2.2-3-0-0.78-0-25,39.47,,0
3,c2d,2.2,0,33,0.05,70,6.319383e-13,70-2.2-3-0-0.05-0-28,7.2,,0
3,d4,2.2,0,36,0.5,70,0.0,70-2.2-3-0-0.5-0-15,57.3,,0
3,c2d,2.2,0,35,0.16,70,8.683345e-15,70-2.2-3-0-0.16-0-3,72.22,,0
3,minic2d,2.2,0,36,0.47,70,0.0,70-2.2-3-0-0.47-0-19,17.76,,0
3,dpmc,2.2,0,36,0.5,70,0,70-2.2-3-0-0.5-0-15,0.38,,0
3,d4,2.2,0,34,0.49,70,0.0,70-2.2-3-0-0.49-0-66,35.77,,0
3,cachet,2.2,0,35,0.8,70,0,70-2.2-3-0-0.8-0-76,2.44,,0
3,dpmc,2.2,0,37,0.32,70,0,70-2.2-3-0-0.32-0-86,2.71,,0
3,c2d,2.2,0,35,0.36,70,1.554377e-13,70-2.2-3-0-0.36-0-25,66.53,,0
3,cachet,2.2,0,36,0.08,70,1.01644e-14,70-2.2-3-0-0.08-0-96,6.77,,0
3,cachet,2.2,0,34,0.27,70,0,70-2.2-3-0-0.27-0-95,3.38,,0
3,dpmc,2.2,0,35,0.15,70,7.3118e-11,70-2.2-3-0-0.15-0-51,19.67,,0
3,dpmc,2.2,0,34,0.37,70,0,70-2.2-3-0-0.37-0-57,1.49,,0
3,c2d,2.2,0,35,0.47,70,0.0,70-2.2-3-0-0.47-0-44,23.7,,0
3,cachet,2.2,0,36,0.68,70,0,70-2.2-3-0-0.68-0-58,6.15,,0
3,cachet,2.2,0,35,0.88,70,0,70-2.2-3-0-0.88-0-38,4.34,,0
3,minic2d,2.2,0,35,0.83,70,0.0,70-2.2-3-0-0.83-0-80,18.6,,0
3,dpmc,2.2,0,36,0.89,70,0,70-2.2-3-0-0.89-0-31,0.04,,0
3,c2d,2.2,0,36,0.54,70,,70-2.2-3-0-0.54-0-40,235.42000000000002,,0
3,c2d,2.2,0,34,0.09,70,,70-2.2-3-0-0.09-0-20,423.55,,0
3,d4,2.2,0,37,0.71,70,,70-2.2-3-0-0.71-0-51,302.86,,0
3,d4,2.2,0,35,0.24,70,0.0,70-2.2-3-0-0.24-0-37,74.23,,0
3,cachet,2.2,0,36,0.68,70,0,70-2.2-3-0-0.68-0-48,7.98,,0
3,minic2d,2.2,0,35,0.39,70,0.0,70-2.2-3-0-0.39-0-5,6.26,,0
3,cachet,2.2,0,36,0.15,70,8.20886e-11,70-2.2-3-0-0.15-0-8,4.38,,0
3,cachet,2.2,0,34,0.19,70,1.44631e-16,70-2.2-3-0-0.19-0-80,10.86,,0
3,dpmc,2.2,0,37,0.24,70,0,70-2.2-3-0-0.24-0-18,1.77,,0
3,minic2d,2.2,0,34,0.88,70,0.0,70-2.2-3-0-0.88-0-25,19.27,,0
3,dpmc,2.2,0,35,0.77,70,0,70-2.2-3-0-0.77-0-94,0.04,,0
3,dpmc,2.2,0,37,0.82,70,0,70-2.2-3-0-0.82-0-63,0.06,,0
3,d4,2.2,0,35,0.39,70,0.0,70-2.2-3-0-0.39-0-48,47.77,,0
3,d4,2.2,0,35,0.67,70,0.0,70-2.2-3-0-0.67-0-29,42.15,,0
3,cachet,2.2,0,36,0.74,70,0,70-2.2-3-0-0.74-0-68,14.79,,0
3,minic2d,2.2,0,36,0.64,70,0.0,70-2.2-3-0-0.64-0-94,13.0,,0
3,d4,2.2,0,37,0.57,70,,70-2.2-3-0-0.57-0-89,227.84,,0
3,c2d,2.2,0,37,0.95,70,,70-2.2-3-0-0.95-0-39,199.55,,0
3,cachet,2.2,0,37,0.61,70,0,70-2.2-3-0-0.61-0-95,5.53,,0
3,d4,2.2,0,36,0.76,70,0.0,70-2.2-3-0-0.76-0-54,66.63,,0
3,minic2d,2.2,0,35,0.23,70,0.0,70-2.2-3-0-0.23-0-85,19.34,,0
3,d4,2.2,0,36,0.13,70,,70-2.2-3-0-0.13-0-27,500.61,,0
3,dpmc,2.2,0,37,0.3,70,0,70-2.2-3-0-0.3-0-85,2.54,,0
3,cachet,2.2,0,36,0.22,70,4.56926e-17,70-2.2-3-0-0.22-0-23,4.48,,0
3,minic2d,2.2,0,37,0.18,70,0.0,70-2.2-3-0-0.18-0-35,11.17,,0
3,c2d,2.2,0,37,0.92,70,0.0,70-2.2-3-0-0.92-0-44,23.89,,0
3,d4,2.2,0,35,0.27,70,0.0,70-2.2-3-0-0.27-0-76,110.35,,0
3,cachet,2.2,0,36,0.35,70,0,70-2.2-3-0-0.35-0-2,6.77,,0
3,dpmc,2.2,0,37,0.09,70,0,70-2.2-3-0-0.09-0-90,116.32,,0
3,cachet,2.2,0,37,0.27,70,0,70-2.2-3-0-0.27-0-12,9.98,,0
3,minic2d,2.2,0,35,0.83,70,0.0,70-2.2-3-0-0.83-0-68,14.92,,0
3,minic2d,2.2,0,36,0.23,70,0.0,70-2.2-3-0-0.23-0-44,14.68,,0
3,minic2d,2.2,0,36,0.56,70,0.0,70-2.2-3-0-0.56-0-13,38.16,,0
3,minic2d,2.2,0,37,0.11,70,0.0,70-2.2-3-0-0.11-0-56,12.64,,0
3,dpmc,2.2,0,38,0.17,70,0,70-2.2-3-0-0.17-0-66,67.21,,0
3,cachet,2.2,0,38,0.62,70,0,70-2.2-3-0-0.62-0-42,6.71,,0
3,dpmc,2.2,0,37,0.66,70,0,70-2.2-3-0-0.66-0-43,0.05,,0
3,dpmc,2.2,0,35,0.34,70,0,70-2.2-3-0-0.34-0-62,0.43,,0
3,minic2d,2.2,0,37,0.3,70,0.0,70-2.2-3-0-0.3-0-59,31.04,,0
3,cachet,2.2,0,37,0.32,70,0,70-2.2-3-0-0.32-0-12,6.92,,0
3,minic2d,2.2,0,34,0.1,70,0.0,70-2.2-3-0-0.1-0-14,5.09,,0
3,minic2d,2.2,0,33,0.61,70,0.0,70-2.2-3-0-0.61-0-46,16.16,,0
3,minic2d,2.2,0,35,0.56,70,0.0,70-2.2-3-0-0.56-0-93,13.82,,0
3,cachet,2.2,0,37,0.59,70,0,70-2.2-3-0-0.59-0-87,2.96,,0
3,minic2d,2.2,0,35,0.48,70,0.0,70-2.2-3-0-0.48-0-1,9.13,,0
3,dpmc,2.2,0,36,0.26,70,0,70-2.2-3-0-0.26-0-6,13.34,,0
3,dpmc,2.2,0,36,0.57,70,0,70-2.2-3-0-0.57-0-15,0.11,,0
3,d4,2.2,0,36,0.96,70,0.0,70-2.2-3-0-0.96-0-5,80.81,,0
3,dpmc,2.2,0,36,0.4,70,0,70-2.2-3-0-0.4-0-71,1.07,,0
3,dpmc,2.2,0,34,0.75,70,0,70-2.2-3-0-0.75-0-25,0.1,,0
3,minic2d,2.2,0,36,0.73,70,0.0,70-2.2-3-0-0.73-0-21,5.44,,0
3,d4,2.2,0,35,0.04,70,7.800633e-14,70-2.2-3-0-0.04-0-19,70.42,,0
3,minic2d,2.2,0,36,0.63,70,0.0,70-2.2-3-0-0.63-0-62,41.63,,0
3,c2d,2.2,0,37,0.89,70,0.0,70-2.2-3-0-0.89-0-33,68.07,,0
3,dpmc,2.2,0,36,0.06,70,0,70-2.2-3-0-0.06-0-97,314.84,,0
3,minic2d,2.2,0,36,0.09,70,0.0,70-2.2-3-0-0.09-0-27,8.75,,0
3,d4,2.2,0,35,0.1,70,3.734999e-14,70-2.2-3-0-0.1-0-97,30.94,,0
3,c2d,2.2,0,34,0.09,70,1.227892e-11,70-2.2-3-0-0.09-0-62,57.08,,0
3,d4,2.2,0,38,0.98,70,0.0,70-2.2-3-0-0.98-0-67,129.92,,0
3,minic2d,2.2,0,37,0.52,70,0.0,70-2.2-3-0-0.52-0-12,11.88,,0
3,c2d,2.2,0,35,0.17,70,,70-2.2-3-0-0.17-0-40,178.39,,0
3,dpmc,2.2,0,36,0.96,70,0,70-2.2-3-0-0.96-0-51,0.06,,0
3,minic2d,2.2,0,36,0.17,70,0.0,70-2.2-3-0-0.17-0-58,27.63,,0
